participant,Trials per task,Task,condition,Trials2correct,trialN,trial_ends,movement_codes,final_card_positions_1,final_card_position_codes_1,row_overall_correct_1,col_overall_correct_1,overall_correct,downTimes,upTimes,move_0,move_0_downTime,move_0_upTime,move_1,move_1_downTime,move_1_upTime,move_2,move_2_downTime,move_2_upTime,move_3,move_3_downTime,move_3_upTime,move_4,move_4_downTime,move_4_upTime,move_5,move_5_downTime,move_5_upTime,move_6,move_6_downTime,move_6_upTime,move_7,move_7_downTime,move_7_upTime,move_8,move_8_downTime,move_8_upTime,move_9,move_9_downTime,move_9_upTime,move_10,move_10_downTime,move_10_upTime,move_11,move_11_downTime,move_11_upTime,move_12,move_12_downTime,move_12_upTime,move_13,move_13_downTime,move_13_upTime,move_14,move_14_downTime,move_14_upTime,move_15,move_15_downTime,move_15_upTime,move_16,move_16_downTime,move_16_upTime,move_17,move_17_downTime,move_17_upTime,move_18,move_18_downTime,move_18_upTime,move_19,move_19_downTime,move_19_upTime,move_20,move_20_downTime,move_20_upTime,move_21,move_21_downTime,move_21_upTime,move_22,move_22_downTime,move_22_upTime,move_23,move_23_downTime,move_23_upTime,move_24,move_24_downTime,move_24_upTime,move_25,move_25_downTime,move_25_upTime,move_26,move_26_downTime,move_26_upTime,move_27,move_27_downTime,move_27_upTime,move_28,move_28_downTime,move_28_upTime,move_29,move_29_downTime,move_29_upTime,move_30,move_30_downTime,move_30_upTime,move_31,move_31_downTime,move_31_upTime,move_32,move_32_downTime,move_32_upTime,move_33,move_33_downTime,move_33_upTime,move_34,move_34_downTime,move_34_upTime,move_35,move_35_downTime,move_35_upTime,move_36,move_36_downTime,move_36_upTime,move_37,move_37_downTime,move_37_upTime,move_38,move_38_downTime,move_38_upTime,move_39,move_39_downTime,move_39_upTime,move_40,move_40_downTime,move_40_upTime,move_41,move_41_downTime,move_41_upTime,move_42,move_42_downTime,move_42_upTime,move_43,move_43_downTime,move_43_upTime,move_44,move_44_downTime,move_44_upTime,move_45,move_45_downTime,move_45_upTime,move_46,move_46_downTime,move_46_upTime,move_47,move_47_downTime,move_47_upTime,move_48,move_48_downTime,move_48_upTime,move_49,move_49_downTime,move_49_upTime,move_50,move_50_downTime,move_50_upTime
90,,1,KQJ,0,0,submit,"['queen_spades_dA1', 'king_diamonds_dA2', 'jack_diamonds_dA3', 'king_hearts_dB1', 'jack_spades_dC1', 'queen_hearts_dB2', 'queen_hearts_dC2', 'jack_clubs_dB2', 'queen_diamonds_dB3', 'king_spades_dC3']","[""queen_spades_d"",""king_diamonds_d"",""jack_diamonds_d"",null,null,null,null,null,""king_hearts_d"",""jack_clubs_d"",""queen_diamonds_d"",null,null,null,null,null,""jack_spades_d"",""queen_hearts_d"",""king_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA1', 'king_diamonds_dA2', 'jack_diamonds_dA3', 'king_hearts_dB1', 'jack_clubs_dB2', 'queen_diamonds_dB3', 'jack_spades_dC1', 'queen_hearts_dC2', 'king_spades_dC3']",1,1,0,"[2.744299999952318, 9.446799999952319, 12.644000000000005, 17.992500000000007, 21.026400000095364, 23.423500000000004, 31.858000000000004, 34.20860000014305, 37.02679999995232, 42.19390000009537, 53.97170000004769]","[0.002400000095370558, 3.9780000000000015, 11.04240000009537, 14.793000000000006, 19.891700000047692, 22.341799999952315, 24.792200000047686, 32.792200000047686, 35.862799999952315, 39.13920000004768, 43.50510000014306]",queen_spades_dA1,2.7443,0.0024,king_diamonds_dA2,9.4468,3.978,jack_diamonds_dA3,12.644,11.0424,king_hearts_dB1,17.9925,14.793,jack_spades_dC1,21.0264,19.8917,queen_hearts_dB2,23.4235,22.3418,queen_hearts_dC2,31.858,24.7922,jack_clubs_dB2,34.2086,32.7922,queen_diamonds_dB3,37.0268,35.8628,king_spades_dC3,42.1939,39.1392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,,1,KQJ,0,1,submit,"['queen_spades_dA1', 'queen_clubs_dA5', 'king_spades_dB2', 'jack_spades_dC3', 'queen_clubs_dD4', 'king_clubs_dE5', 'jack_clubs_dOff Grid']","[""queen_spades_d"",null,null,null,null,null,null,null,null,""king_spades_d"",null,null,null,null,null,null,null,null,""jack_spades_d"",null,null,null,null,null,null,null,null,""queen_clubs_d"",null,null,null,null,null,null,null,null,""king_clubs_d"",null,null,null,null,null,null,null,null,""jack_clubs_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA1', 'king_spades_dB2', 'jack_spades_dC3', 'queen_clubs_dD4', 'king_clubs_dE5', 'jack_clubs_dF6']",0,0,0,"[1.7919000000953673, 39.03629999995232, 41.11820000004769, 42.81900000000002, 43.502700000047696, 45.50860000014305, 50.21590000009536, 61.5012000000477, 64.1095, 66.86190000009537, 70.42110000014307, 73.79690000009538, 78.37970000004768]","[1.8967999999523215, 39.18740000009538, 41.26840000009537, 42.95150000000001, 43.60479999995232, 46.63460000014305, 57.315600000143064, 62.928700000047684, 65.46279999995232, 69.38050000000001, 72.49600000000001, 75.31579999995233]",queen_spades_dA1,1.7919,1.8968,queen_clubs_dA5,39.0363,39.1874,king_spades_dB2,41.1182,41.2684,jack_spades_dC3,42.819,42.9515,queen_clubs_dD4,43.5027,43.6048,king_clubs_dE5,45.5086,46.6346,jack_clubs_dOff Grid,50.2159,57.3156, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,,1,KQJ,0,2,submit,"['king_hearts_dOff Grid', 'king_hearts_dOff Grid', 'queen_clubs_dA1', 'queen_hearts_dOff Grid', 'queen_hearts_dOff Grid', 'queen_hearts_dOff Grid', 'king_spades_dOff Grid', 'king_spades_dA2', 'jack_spades_dA3', 'queen_hearts_dE1', 'king_clubs_dE2', 'jack_clubs_dE3', 'queen_diamonds_dA7', 'queen_diamonds_dA7', 'queen_diamonds_dD3', 'king_hearts_dD4']","[""queen_clubs_d"",""king_spades_d"",""jack_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_diamonds_d"",""king_hearts_d"",null,null,null,null,""queen_hearts_d"",""king_clubs_d"",""jack_clubs_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_dA1', 'king_spades_dA2', 'jack_spades_dA3', 'queen_diamonds_dD3', 'king_hearts_dD4', 'queen_hearts_dE1', 'king_clubs_dE2', 'jack_clubs_dE3']",0,0,0,"[4.706299999952307, 4.9754999999999825, 23.13529999995231, 28.738999999999976, 30.335299999952298, 31.136099999904616, 45.414399999856926, 47.79849999999999, 54.85529999995231, 55.58889999985695, 57.11659999990462, 60.34720000004768, 66.21520000004767, 68.77909999990464, 71.19859999990464, 78.66509999990464, 80.86189999985694, 101.72900000000001, 105.47629999995232, 115.45879999995233]","[4.974999999999994, 5.210399999856946, 23.308899999856948, 28.853799999952315, 30.46789999985694, 32.537099999904626, 46.150700000047664, 47.934700000047656, 54.97999999999999, 55.72770000004766, 58.38109999990462, 62.38859999990461, 68.1465999999046, 70.00170000004769, 72.96000000000001, 80.11029999995233, 81.31609999990465, 103.37479999995233, 107.4412000000477]",king_hearts_dOff Grid,4.7063,4.975,king_hearts_dOff Grid,4.9755,5.2104,queen_clubs_dA1,23.1353,23.3089,queen_hearts_dOff Grid,28.739,28.8538,queen_hearts_dOff Grid,30.3353,30.4679,queen_hearts_dOff Grid,31.1361,32.5371,king_spades_dOff Grid,45.4144,46.1507,king_spades_dA2,47.7985,47.9347,jack_spades_dA3,54.8553,54.98,queen_hearts_dE1,55.5889,55.7277,king_clubs_dE2,57.1166,58.3811,jack_clubs_dE3,60.3472,62.3886,queen_diamonds_dA7,66.2152,68.1466,queen_diamonds_dA7,68.7791,70.0017,queen_diamonds_dD3,71.1986,72.96,king_hearts_dD4,78.6651,80.1103, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,4,1,KQJ,0,3,submit,"['queen_clubs_dOff Grid', 'queen_clubs_dOff Grid']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",[],1,1,0,"[1.2385999999046362, 33.07619999980926, 36.22539999985696]","[0.002399999856947943, 1.3640000000000327, 33.214, 36.307000000000016]",queen_clubs_dOff Grid,1.2386,0.0024,queen_clubs_dOff Grid,33.0762,1.364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,,1,KQ,0,0,submit,"['queen_clubs_aA2', 'queen_diamonds_aB3', 'queen_diamonds_aB3', 'queen_diamonds_aB3', 'queen_diamonds_aB3']","[null,""queen_clubs_a"",null,null,null,null,null,null,null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_aA2', 'queen_diamonds_aB3']",0,0,0,"[2.1321999998092593, 7.637699999809264, 11.692499999999995, 24.680900000095363, 28.708099999904633, 30.18659999990463]","[0.0009999999999976694, 5.127800000190732, 10.45519999980926, 11.795500000000004, 24.751800000190727, 28.78159999990463]",queen_clubs_aA2,2.1322,0.001,queen_diamonds_aB3,7.6377,5.1278,queen_diamonds_aB3,11.6925,10.4552,queen_diamonds_aB3,24.6809,11.7955,queen_diamonds_aB3,28.7081,24.7518, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,,1,KQ,0,1,submit,"['queen_diamonds_aA1', 'king_clubs_aB1', 'king_hearts_aD2', 'queen_clubs_aE2', 'king_diamonds_aF6', 'queen_spades_aG6', 'queen_spades_aB6', 'king_diamonds_aC6', 'king_diamonds_aA6', 'king_diamonds_aA4', 'queen_spades_aB4', 'queen_clubs_aOff Grid']","[""queen_diamonds_a"",null,null,""king_diamonds_a"",null,null,null,null,""king_clubs_a"",null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",""queen_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_diamonds_aA1', 'king_diamonds_aA4', 'king_clubs_aB1', 'queen_spades_aB4', 'king_hearts_aD2', 'queen_clubs_aD3']",1,0,0,"[1.8488000001907352, 5.991400000095368, 10.398800000190732, 14.331300000190737, 20.758499999999998, 26.534800000190728, 38.29509999990462, 41.077400000095366, 46.183700000286095, 75.00449999999998, 77.13740000009534, 83.35320000028608, 100.50140000009534]","[0.009200000286099907, 3.2239000000953695, 8.141599999904628, 12.441599999904625, 15.66449999999999, 24.668900000095363, 28.238300000190733, 39.73370000028609, 43.0475, 47.35480000019072, 75.88809999990463, 78.57109999990462, 98.06909999990461]",queen_diamonds_aA1,1.8488,0.0092,king_clubs_aB1,5.9914,3.2239,king_hearts_aD2,10.3988,8.1416,queen_clubs_aE2,14.3313,12.4416,king_diamonds_aF6,20.7585,15.6645,queen_spades_aG6,26.5348,24.6689,queen_spades_aB6,38.2951,28.2383,king_diamonds_aC6,41.0774,39.7337,king_diamonds_aA6,46.1837,43.0475,king_diamonds_aA4,75.0045,47.3548,queen_spades_aB4,77.1374,75.8881,queen_clubs_aOff Grid,83.3532,78.5711, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,,1,KQ,0,2,submit,"['queen_diamonds_aG4', 'queen_diamonds_aG4', 'king_clubs_aG4', 'king_clubs_aOff Grid', 'king_diamonds_aG3', 'queen_clubs_aOff Grid', 'queen_clubs_aOff Grid', 'queen_clubs_aB3', 'king_clubs_aD4', 'king_clubs_aD4', 'king_clubs_aC4', 'king_hearts_aB6', 'queen_spades_aC6']","[null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,""king_hearts_a"",null,null,null,null,null,""king_clubs_a"",null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null]","['queen_clubs_aB3', 'king_hearts_aB6', 'king_clubs_aC4', 'queen_spades_aC6', 'king_diamonds_aH3']",0,0,0,"[1.9015999999046471, 11.244599999904636, 15.883099999904658, 19.65519999980927, 22.266199999809288, 25.215000000000003, 27.169699999809268, 31.569899999618542, 36.125, 42.29869999980929, 49.81400000000002, 50.929, 52.06400000000002, 58.13879999971391, 62.87869999980927, 67.93869999980927]","[2.041299999713914, 11.918299999713923, 19.037500000000023, 20.849099999904638, 23.91939999961855, 25.849599999904655, 30.292899999618555, 32.754799999713924, 36.341500000000025, 44.78369999980927, 50.87239999961855, 51.33289999961855, 53.051099999904636, 61.012899999618554, 65.59339999961855]",queen_diamonds_aG4,1.9016,2.0413,queen_diamonds_aG4,11.2446,11.9183,king_clubs_aG4,15.8831,19.0375,king_clubs_aOff Grid,19.6552,20.8491,king_diamonds_aG3,22.2662,23.9194,queen_clubs_aOff Grid,25.215,25.8496,queen_clubs_aOff Grid,27.1697,30.2929,queen_clubs_aB3,31.5699,32.7548,king_clubs_aD4,36.125,36.3415,king_clubs_aD4,42.2987,44.7837,king_clubs_aC4,49.814,50.8724,king_hearts_aB6,50.929,51.3329,queen_spades_aC6,52.064,53.0511, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,,1,KQ,0,3,submit,"['queen_clubs_aA1', 'king_diamonds_aOff Grid', 'king_hearts_aOff Grid', 'queen_diamonds_aG7', 'king_clubs_aD5', 'queen_spades_aD4']","[""queen_clubs_a"",null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_spades_a"",""king_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,""queen_diamonds_a""]","['queen_clubs_aA1', 'king_diamonds_aA8', 'queen_spades_aD4', 'king_clubs_aD5', 'king_hearts_aH1', 'queen_diamonds_aH8']",1,0,0,"[6.582699999809279, 11.096499999999992, 14.262799999713934, 17.379900000095404, 20.818599999904677, 24.36740000009536, 31.51400000000001]","[10.088999999999999, 12.845799999713904, 15.86479999971391, 19.349500000000035, 23.2617999997139, 26.9231999998093]",queen_clubs_aA1,6.5827,10.089,king_diamonds_aOff Grid,11.0965,12.8458,king_hearts_aOff Grid,14.2628,15.8648,queen_diamonds_aG7,17.3799,19.3495,king_clubs_aD5,20.8186,23.2618,queen_spades_aD4,24.3674,26.9232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,,1,KQ,0,4,submit,"['king_clubs_aD4', 'queen_diamonds_aOff Grid', 'king_hearts_aB6', 'queen_clubs_aB3', 'queen_clubs_aB3', 'king_diamonds_aF3', 'queen_spades_aOff Grid']","[null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_aB3', 'king_hearts_aB6', 'king_clubs_aD4', 'queen_diamonds_aD5', 'king_diamonds_aF3', 'queen_spades_aF6']",1,0,0,"[7.698999999999955, 11.919900000095367, 17.71409999990459, 24.597300000190728, 27.74649999999997, 33.89540000009538, 37.11130000019074, 42.59409999990464]","[10.731400000095334, 16.11490000009536, 23.289900000095372, 27.689999999999998, 29.25820000028608, 35.84530000019072, 39.1873000001907]",king_clubs_aD4,7.699,10.7314,queen_diamonds_aOff Grid,11.9199,16.1149,king_hearts_aB6,17.7141,23.2899,queen_clubs_aB3,24.5973,27.69,queen_clubs_aB3,27.7465,29.2582,king_diamonds_aF3,33.8954,35.8453,queen_spades_aOff Grid,37.1113,39.1873, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,6,1,KQ,0,5,reset,"['king_clubs_aD4', 'queen_diamonds_aOff Grid', 'king_hearts_aB6', 'queen_clubs_aB3', 'queen_clubs_aB3', 'king_diamonds_aF3', 'queen_spades_aOff Grid']","[null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_clubs_aB3', 'king_hearts_aB6', 'king_clubs_aD4', 'queen_diamonds_aD5', 'king_diamonds_aF3', 'queen_spades_aF6']",1,1,0,"[1.3153999996185348, 2.3563999996185316]","[1.326899999618547, 2.4270999999046126]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
93,,1,KQB,0,0,submit,"['queen_spades_bA1', 'king_diamonds_bA2', 'queen_clubs_bB3', 'queen_clubs_bB3', 'queen_clubs_bB3', 'queen_clubs_bB2', 'queen_diamonds_bC3', 'king_clubs_bB1', 'king_hearts_bC4', 'king_clubs_bB3', 'queen_diamonds_bC3', 'king_hearts_bC1', 'king_hearts_bC1', 'king_hearts_bC1', 'king_hearts_bC1', 'king_hearts_bC4', 'king_hearts_bC4', 'king_hearts_bC4']","[""queen_spades_b"",""king_diamonds_b"",null,null,null,null,null,null,""blank3_b"",""queen_clubs_b"",""king_clubs_b"",null,null,null,null,null,""blank2_b"",""blank_b"",""queen_diamonds_b"",""king_hearts_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_bA1', 'king_diamonds_bA2', 'blank3_bB1', 'queen_clubs_bB2', 'king_clubs_bB3', 'blank2_bC1', 'blank_bC2', 'queen_diamonds_bC3', 'king_hearts_bC4']",1,0,0,"[2.731899999998511, 6.298699999995534, 9.102600000001495, 23.830000000000005, 40.36639999999851, 46.215, 48.86800000000001, 52.808399999998514, 55.74019999999554, 61.196, 70.602, 77.54710000000149, 91.36200000000001, 94.17800000000001, 104.6876000000015, 105.35679999999702, 108.28310000000148, 110.11779999999702, 117.11069999999553]","[0.0016000000014955162, 4.988699999995532, 7.6473999999985125, 10.736899999998514, 23.933699999995532, 40.4845, 46.875100000001495, 51.27029999999702, 54.14979999999703, 60.40660000000149, 62.22500000000001, 76.65119999999553, 89.43769999999553, 91.57589999999853, 98.1355, 104.68879999999702, 106.41679999999702, 109.05729999999703, 111.2511000000015]",queen_spades_bA1,2.7319,0.0016,king_diamonds_bA2,6.2987,4.9887,queen_clubs_bB3,9.1026,7.6474,queen_clubs_bB3,23.83,10.7369,queen_clubs_bB3,40.3664,23.9337,queen_clubs_bB2,46.215,40.4845,queen_diamonds_bC3,48.868,46.8751,king_clubs_bB1,52.8084,51.2703,king_hearts_bC4,55.7402,54.1498,king_clubs_bB3,61.196,60.4066,queen_diamonds_bC3,70.602,62.225,king_hearts_bC1,77.5471,76.6512,king_hearts_bC1,91.362,89.4377,king_hearts_bC1,94.178,91.5759,king_hearts_bC1,104.6876,98.1355,king_hearts_bC4,105.3568,104.6888,king_hearts_bC4,108.2831,106.4168,king_hearts_bC4,110.1178,109.0573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
93,2,1,KQB,2,1,submit,"['queen_spades_bA1', 'king_diamonds_bB1', 'queen_clubs_bC2', 'king_hearts_bD2', 'queen_diamonds_bE3', 'king_clubs_bG3', 'king_diamonds_bA2', 'queen_clubs_bB2', 'king_hearts_bB3', 'queen_diamonds_bC3', 'king_clubs_bC1']","[""queen_spades_b"",""king_diamonds_b"",null,null,null,null,null,null,null,""queen_clubs_b"",""king_hearts_b"",null,null,null,null,null,""king_clubs_b"",null,""queen_diamonds_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_bA1', 'king_diamonds_bA2', 'queen_clubs_bB2', 'king_hearts_bB3', 'king_clubs_bC1', 'queen_diamonds_bC3']",1,1,1,"[0.007899999998528529, 3.9920000000000186, 24.010399999998526, 32.24600000000001, 34.370000000000005, 37.07900000000001, 43.58709999999405, 45.80459999999405, 47.89469999999554, 61.01909999999404, 62.73739999999853, 68.96019999999555, 71.40939999999853, 73.62769999999554, 78.0995]","[0.1305999999940468, 4.2120000000000175, 24.21919999999554, 33.30569999999554, 35.248899999998514, 42.429899999998526, 44.618599999994046, 46.82050000000001, 49.28589999999852, 61.61279999999704, 63.24989999999852, 69.93619999999555, 72.41579999999703, 76.05879999999704]",queen_spades_bA1,0.0079,0.1306,king_diamonds_bB1,3.992,4.212,queen_clubs_bC2,24.0104,24.2192,king_hearts_bD2,32.246,33.3057,queen_diamonds_bE3,34.37,35.2489,king_clubs_bG3,37.079,42.4299,king_diamonds_bA2,43.5871,44.6186,queen_clubs_bB2,45.8046,46.8205,king_hearts_bB3,47.8947,49.2859,queen_diamonds_bC3,61.0191,61.6128,king_clubs_bC1,62.7374,63.2499, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
94,,1,KQJ,0,0,submit,"['queen_spades_dA1', 'king_diamonds_dA3', 'jack_diamonds_dA4', 'queen_clubs_dB1', 'king_hearts_dB3', 'jack_hearts_dB4', 'queen_hearts_dC1', 'king_clubs_dC3', 'jack_clubs_dC4', 'queen_diamonds_dD1', 'king_spades_dD3', 'jack_spades_dD4']","[""queen_spades_d"",null,""king_diamonds_d"",""jack_diamonds_d"",null,null,null,null,""queen_clubs_d"",null,""king_hearts_d"",""jack_hearts_d"",null,null,null,null,""queen_hearts_d"",null,""king_clubs_d"",""jack_clubs_d"",null,null,null,null,""queen_diamonds_d"",null,""king_spades_d"",""jack_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA1', 'king_diamonds_dA3', 'jack_diamonds_dA4', 'queen_clubs_dB1', 'king_hearts_dB3', 'jack_hearts_dB4', 'queen_hearts_dC1', 'king_clubs_dC3', 'jack_clubs_dC4', 'queen_diamonds_dD1', 'king_spades_dD3', 'jack_spades_dD4']",1,0,0,"[1.4386999999880814, 3.9025000000000034, 6.07109999996424, 9.838799999952322, 11.088599999964238, 12.573099999964242, 14.018500000000003, 15.017500000000005, 16.45139999997616, 18.42519999998808, 19.50709999996424, 20.88359999996424, 22.73909999996424]","[0.0010000000000047748, 2.2817999999523195, 4.852599999964241, 7.000500000000002, 10.29979999995232, 11.675699999988083, 13.202599999964242, 14.499099999964237, 15.642799999952317, 17.179899999976158, 18.880799999952316, 20.14819999998808, 21.519199999988082]",queen_spades_dA1,1.4387,0.001,king_diamonds_dA3,3.9025,2.2818,jack_diamonds_dA4,6.0711,4.8526,queen_clubs_dB1,9.8388,7.0005,king_hearts_dB3,11.0886,10.2998,jack_hearts_dB4,12.5731,11.6757,queen_hearts_dC1,14.0185,13.2026,king_clubs_dC3,15.0175,14.4991,jack_clubs_dC4,16.4514,15.6428,queen_diamonds_dD1,18.4252,17.1799,king_spades_dD3,19.5071,18.8808,jack_spades_dD4,20.8836,20.1482, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
